person,event,offer_id,amount,reward,time,이상치여부
488066aa0ba04029a5867546d19b97d1,transaction,,22.41,,150,이상치아님
488066aa0ba04029a5867546d19b97d1,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
488066aa0ba04029a5867546d19b97d1,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,174,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,20.65,,174,이상치아님
488066aa0ba04029a5867546d19b97d1,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,174,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,6.05,,210,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,420.13,,234,이상치
488066aa0ba04029a5867546d19b97d1,transaction,,15.76,,264,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,9.2,,270,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,6.2,,276,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,27.69,,288,이상치아님
488066aa0ba04029a5867546d19b97d1,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,336,이상치아님
488066aa0ba04029a5867546d19b97d1,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,360,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,9.74,,360,이상치아님
488066aa0ba04029a5867546d19b97d1,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,408,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,8.78,,414,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,14.22,,432,이상치아님
488066aa0ba04029a5867546d19b97d1,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,432,이상치아님
488066aa0ba04029a5867546d19b97d1,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,432,이상치아님
488066aa0ba04029a5867546d19b97d1,transaction,,9.7,,642,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,0,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,6,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,24.8,,6,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,6,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,16.28,,42,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,26.52,,84,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,23.32,,96,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,168,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,25.43,,222,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,222,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,246,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,34.41,,270,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,25.5,,312,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,408,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,33.95,,456,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,456,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,462,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,37.52,,480,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
490ca12f690d413aaf75d08c56067ea4,transaction,,779.41,,552,이상치
490ca12f690d413aaf75d08c56067ea4,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,552,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer received,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
490ca12f690d413aaf75d08c56067ea4,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,636,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,0,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,168,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,180,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,27.12,,258,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,258,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,24.22,,276,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,36.21,,282,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer received,2906b810c7d4411798c6938adc9daaa5,,,336,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,23.19,,372,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,372,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer received,2906b810c7d4411798c6938adc9daaa5,,,504,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,22.23,,504,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,504,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,528,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,26.76,,570,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,15.25,,600,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,600,이상치아님
4afe1aa2c8194d9e92ef51aa892d4a53,transaction,,802.78,,672,이상치
4b169bec1aba4aed81b70657da3d8e61,transaction,,5.4,,156,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer received,2906b810c7d4411798c6938adc9daaa5,,,168,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,241.94,,264,이상치
4b169bec1aba4aed81b70657da3d8e61,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,264,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,7.6,,288,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,336,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,336,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,4.04,,342,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,4.59,,360,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,360,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,5.97,,378,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer received,3f207df678b143eea3cee63160fa8bed,,,408,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,2.59,,408,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,3.08,,420,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,6.17,,462,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,5.83,,498,이상치아님
4b169bec1aba4aed81b70657da3d8e61,offer viewed,3f207df678b143eea3cee63160fa8bed,,,528,이상치아님
4b169bec1aba4aed81b70657da3d8e61,transaction,,11.88,,636,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,0,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,12,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,29.34,,96,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,96,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,21.37,,156,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,168,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,186,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,19.25,,204,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,204,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,9.4,,270,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,19.63,,300,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,336,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,336,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,32.89,,336,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,336,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,38.39,,378,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,28.36,,384,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,23.08,,390,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,408,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,17.93,,414,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,414,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,297.91,,426,이상치
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,10.62,,432,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,444,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,504,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,576,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,582,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,transaction,,13.42,,600,이상치아님
4b72995c52ab4cd5ab407924b09e1ab4,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,600,이상치아님
4bb5f51772484e36a52aa567b680327d,offer received,3f207df678b143eea3cee63160fa8bed,,,0,이상치아님
4bb5f51772484e36a52aa567b680327d,offer viewed,3f207df678b143eea3cee63160fa8bed,,,66,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,22.74,,210,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,22.58,,234,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,9.45,,318,이상치아님
4bb5f51772484e36a52aa567b680327d,offer received,5a8bc65990b245e5a138643cd4eb9837,,,336,이상치아님
4bb5f51772484e36a52aa567b680327d,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,498,이상치아님
4bb5f51772484e36a52aa567b680327d,offer received,3f207df678b143eea3cee63160fa8bed,,,504,이상치아님
4bb5f51772484e36a52aa567b680327d,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,7.94,,576,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,518.09,,624,이상치
4bb5f51772484e36a52aa567b680327d,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,624,이상치아님
4bb5f51772484e36a52aa567b680327d,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,636,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,16.87,,648,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,13.34,,654,이상치아님
4bb5f51772484e36a52aa567b680327d,transaction,,16.55,,696,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,0,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,35.18,,36,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,36,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer viewed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,60,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,49.2,,96,이상치
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,918.02,,132,이상치
4d0ebb94a5a94fe6afd9350c7b1477e4,offer received,ae264e3637204a6fb9bb56bc8210ddfd,,,168,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,18.63,,204,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer completed,ae264e3637204a6fb9bb56bc8210ddfd,,10.0,204,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer viewed,ae264e3637204a6fb9bb56bc8210ddfd,,,240,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,42.73,,318,이상치
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,30.43,,396,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,21.44,,540,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,540,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer received,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,672,이상치아님
4d0ebb94a5a94fe6afd9350c7b1477e4,transaction,,37.31,,672,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,0,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,11.81,,12,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,12,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,19.88,,24,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,12.28,,72,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,10.35,,150,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,168,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,210,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,12.45,,210,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,210,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,17.34,,246,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,10.71,,288,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,2906b810c7d4411798c6938adc9daaa5,,,336,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,366,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,11.57,,372,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,372,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,fafdcd668e3743c1bb461111dcafc2a4,,,408,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,504,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,504,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,553.18,,558,이상치
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,fafdcd668e3743c1bb461111dcafc2a4,,2.0,558,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,558,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,594,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,9.82,,612,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,transaction,,12.05,,666,이상치아님
4d4216b868fe43ddb9c9f0b77212c0cb,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,666,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,0b1e1539f2cc45b7b9fa7c272da2e1d7,,,0,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,15.26,,6,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,168,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,21.64,,210,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,0b1e1539f2cc45b7b9fa7c272da2e1d7,,5.0,210,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,5.0,210,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer viewed,9b98b8c7a33c4b65b9aebfe6a799e6d9,,,252,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,11.47,,288,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,18.47,,294,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,336,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,15.63,,342,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,342,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,f19421c1d4aa40978ebb69ca19b0e20d,,,408,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer viewed,f19421c1d4aa40978ebb69ca19b0e20d,,,420,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,9.36,,426,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,f19421c1d4aa40978ebb69ca19b0e20d,,5.0,426,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,350.82,,438,이상치
4de995d854f94b3492f743cc1e98ec29,transaction,,21.93,,444,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,15.29,,462,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,8.7,,480,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,14.11,,498,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,504,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,510,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,15.38,,558,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,558,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer received,4d5c57ea9a6940dd891ad53e9dbe8da0,,,576,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer viewed,4d5c57ea9a6940dd891ad53e9dbe8da0,,,582,이상치아님
4de995d854f94b3492f743cc1e98ec29,transaction,,15.12,,594,이상치아님
4de995d854f94b3492f743cc1e98ec29,offer completed,4d5c57ea9a6940dd891ad53e9dbe8da0,,10.0,594,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer received,3f207df678b143eea3cee63160fa8bed,,,168,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,0.27,,198,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer received,2906b810c7d4411798c6938adc9daaa5,,,336,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,3.23,,378,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer received,2298d6c36e964ae4a3e7e9706d1fb8c2,,,408,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer viewed,2298d6c36e964ae4a3e7e9706d1fb8c2,,,414,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,0.92,,426,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,3.27,,438,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,1.08,,474,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,9.21,,492,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,492,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer completed,2298d6c36e964ae4a3e7e9706d1fb8c2,,3.0,492,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer received,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,offer viewed,5a8bc65990b245e5a138643cd4eb9837,,,576,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,106.34,,576,이상치
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,1.73,,582,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,14.91,,600,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,7.19,,606,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,3.7800000000000002,,618,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,1.77,,630,이상치아님
4ef68b2af4dd4e088bacf5b790bffd6f,transaction,,3.87,,654,이상치아님
4f377a507bfd448f9d0bc5b27d621014,offer received,2906b810c7d4411798c6938adc9daaa5,,,0,이상치아님
4f377a507bfd448f9d0bc5b27d621014,offer viewed,2906b810c7d4411798c6938adc9daaa5,,,30,이상치아님
4f377a507bfd448f9d0bc5b27d621014,transaction,,6.89,,42,이상치아님
4f377a507bfd448f9d0bc5b27d621014,transaction,,19.79,,72,이상치아님
4f377a507bfd448f9d0bc5b27d621014,offer completed,2906b810c7d4411798c6938adc9daaa5,,2.0,72,이상치아님
4f377a507bfd448f9d0bc5b27d621014,transaction,,277.53,,132,이상치
